county_id,timestamp,72h_high_risk_volume,72h_avg_sentiment,population,dynamic_threshold,alert_triggered
Rural_County_X,2026-05-05 15:12:00,73.0,-0.00465890410958904,15000,25.0,True
Rural_County_X,2026-05-05 15:16:00,74.0,-0.010354054054054054,15000,25.0,True
Rural_County_X,2026-05-05 15:32:00,75.0,-0.003830666666666666,15000,25.0,True
Rural_County_X,2026-05-05 15:51:00,74.0,-0.006328378378378378,15000,25.0,True
Rural_County_X,2026-05-05 16:46:00,75.0,-0.00896,15000,25.0,True
Rural_County_X,2026-05-05 23:13:00,69.0,0.04802028985507246,15000,25.0,True
Rural_County_X,2026-05-05 23:16:00,70.0,0.043315714285714284,15000,25.0,True
Rural_County_X,2026-05-05 23:25:00,71.0,0.041794366197183096,15000,25.0,True
Rural_County_X,2026-05-05 23:39:00,72.0,0.040418055555555554,15000,25.0,True
Rural_County_X,2026-05-05 23:56:00,73.0,0.030204109589041087,15000,25.0,True
Rural_County_X,2026-05-06 04:30:00,70.0,0.014708571428571427,15000,25.0,True
Rural_County_X,2026-05-06 10:10:00,66.0,0.02856363636363636,15000,25.0,True
Rural_County_X,2026-05-06 10:35:00,66.0,0.026572727272727272,15000,25.0,True
Rural_County_X,2026-05-06 10:48:00,67.0,0.029240298507462684,15000,25.0,True
Rural_County_X,2026-05-06 12:01:00,67.0,0.023914925373134322,15000,25.0,True
Rural_County_X,2026-05-06 12:29:00,67.0,0.05010149253731343,15000,25.0,True
Rural_County_X,2026-05-06 12:36:00,68.0,0.04845588235294117,15000,25.0,True
Rural_County_X,2026-05-06 14:02:00,68.0,0.04436029411764705,15000,25.0,True
Rural_County_X,2026-05-06 15:58:00,68.0,0.044476470588235284,15000,25.0,True
Rural_County_X,2026-05-06 16:20:00,68.0,0.028060294117647062,15000,25.0,True
Rural_County_X,2026-05-06 16:32:00,69.0,0.029133333333333337,15000,25.0,True
Rural_County_X,2026-05-06 16:57:00,69.0,0.035014492753623186,15000,25.0,True
Rural_County_X,2026-05-06 17:16:00,70.0,0.023229999999999997,15000,25.0,True
Rural_County_X,2026-05-06 21:33:00,66.0,0.0131530303030303,15000,25.0,True
Rural_County_X,2026-05-06 21:51:00,67.0,0.02123582089552238,15000,25.0,True
Rural_County_X,2026-05-06 23:12:00,65.0,0.01983384615384615,15000,25.0,True
Rural_County_X,2026-05-06 23:54:00,66.0,0.005181818181818176,15000,25.0,True
Rural_County_X,2026-05-07 05:52:00,61.0,0.02094098360655737,15000,25.0,True
Rural_County_X,2026-05-07 06:01:00,62.0,0.03344516129032257,15000,25.0,True
Rural_County_X,2026-05-07 09:48:00,60.0,0.01750166666666666,15000,25.0,True
Rural_County_X,2026-05-07 10:49:00,61.0,0.01668688524590163,15000,25.0,True
Rural_County_X,2026-05-07 11:15:00,62.0,0.01752903225806451,15000,25.0,True
Rural_County_X,2026-05-07 11:26:00,63.0,0.014582539682539676,15000,25.0,True
Rural_County_X,2026-05-07 12:41:00,62.0,0.03476451612903225,15000,25.0,True
Rural_County_X,2026-05-07 15:21:00,59.0,0.02345762711864406,15000,25.0,True
Rural_County_X,2026-05-07 16:12:00,59.0,0.021394915254237284,15000,25.0,True
Rural_County_X,2026-05-07 17:13:00,60.0,0.023614999999999994,15000,25.0,True
Rural_County_X,2026-05-07 17:33:00,61.0,0.014644262295081962,15000,25.0,True
Rural_County_X,2026-05-07 18:15:00,60.0,-0.0024933333333333374,15000,25.0,True
Rural_County_X,2026-05-07 18:36:00,60.0,-0.026383333333333335,15000,25.0,True
Rural_County_X,2026-05-07 21:01:00,57.0,-0.005107017543859652,15000,25.0,True
Rural_County_X,2026-05-07 21:44:00,58.0,-0.01232241379310345,15000,25.0,True
Rural_County_X,2026-05-07 22:54:00,59.0,-0.02033898305084746,15000,25.0,True
Rural_County_X,2026-05-07 23:20:00,60.0,-0.01743666666666667,15000,25.0,True
Rural_County_X,2026-05-07 23:30:00,60.0,-0.0015533333333333363,15000,25.0,True
Rural_County_Y,2026-05-01 18:13:00,25.0,0.04494800000000001,8000,25.0,True
Rural_County_Y,2026-05-01 18:29:00,26.0,0.03796153846153846,8000,25.0,True
Rural_County_Y,2026-05-01 19:16:00,27.0,0.0129925925925926,8000,25.0,True
Rural_County_Y,2026-05-01 20:06:00,28.0,-0.01707499999999999,8000,25.0,True
Rural_County_Y,2026-05-01 20:34:00,29.0,-0.030317241379310335,8000,25.0,True
Rural_County_Y,2026-05-01 21:24:00,30.0,-0.044739999999999995,8000,25.0,True
Rural_County_Y,2026-05-01 21:37:00,31.0,-0.03881935483870967,8000,25.0,True
Rural_County_Y,2026-05-01 21:40:00,32.0,-0.03057187499999999,8000,25.0,True
Rural_County_Y,2026-05-02 00:33:00,33.0,-0.015609090909090902,8000,25.0,True
Rural_County_Y,2026-05-02 00:41:00,34.0,0.012232352941176479,8000,25.0,True
Rural_County_Y,2026-05-02 00:52:00,35.0,-0.005568571428571421,8000,25.0,True
Rural_County_Y,2026-05-02 02:43:00,36.0,-0.000719444444444437,8000,25.0,True
Rural_County_Y,2026-05-02 03:13:00,37.0,0.00570270270270271,8000,25.0,True
Rural_County_Y,2026-05-02 04:59:00,38.0,0.014663157894736848,8000,25.0,True
Rural_County_Y,2026-05-02 07:25:00,39.0,-0.009069230769230763,8000,25.0,True
Rural_County_Y,2026-05-02 09:57:00,40.0,-0.008462499999999994,8000,25.0,True
Rural_County_Y,2026-05-02 11:30:00,41.0,0.012287804878048786,8000,25.0,True
Rural_County_Y,2026-05-02 13:01:00,42.0,0.003283333333333339,8000,25.0,True
Rural_County_Y,2026-05-02 14:49:00,43.0,0.012181395348837215,8000,25.0,True
Rural_County_Y,2026-05-02 17:15:00,44.0,0.02504545454545455,8000,25.0,True
Rural_County_Y,2026-05-02 17:18:00,45.0,0.042420000000000006,8000,25.0,True
Rural_County_Y,2026-05-02 19:23:00,46.0,0.05605652173913044,8000,25.0,True
Rural_County_Y,2026-05-02 23:34:00,47.0,0.07026595744680851,8000,25.0,True
Rural_County_Y,2026-05-02 23:44:00,48.0,0.06120625000000001,8000,25.0,True
Rural_County_Y,2026-05-02 23:50:00,49.0,0.0411265306122449,8000,25.0,True
Rural_County_Y,2026-05-03 00:08:00,50.0,0.023654000000000005,8000,25.0,True
Rural_County_Y,2026-05-03 00:26:00,51.0,0.01775098039215687,8000,25.0,True
Rural_County_Y,2026-05-03 01:13:00,52.0,0.001923076923076929,8000,25.0,True
Rural_County_Y,2026-05-03 01:14:00,53.0,-0.0012924528301886736,8000,25.0,True
Rural_County_Y,2026-05-03 02:08:00,54.0,-0.012633333333333328,8000,25.0,True
Rural_County_Y,2026-05-03 03:07:00,55.0,-0.017719999999999993,8000,25.0,True
Rural_County_Y,2026-05-03 04:26:00,56.0,-0.02609464285714285,8000,25.0,True
Rural_County_Y,2026-05-03 08:38:00,57.0,-0.0103578947368421,8000,25.0,True
Rural_County_Y,2026-05-03 10:06:00,58.0,-0.021717241379310342,8000,25.0,True
Rural_County_Y,2026-05-03 11:21:00,59.0,-0.02746440677966101,8000,25.0,True
Rural_County_Y,2026-05-03 11:53:00,60.0,-0.017693333333333332,8000,25.0,True
Rural_County_Y,2026-05-03 12:19:00,61.0,-0.0043688524590163895,8000,25.0,True
Rural_County_Y,2026-05-03 12:35:00,62.0,0.000843548387096778,8000,25.0,True
Rural_County_Y,2026-05-03 13:05:00,63.0,-0.007339682539682537,8000,25.0,True
Rural_County_Y,2026-05-03 13:19:00,64.0,-0.0034234374999999972,8000,25.0,True
Rural_County_Y,2026-05-03 14:06:00,65.0,-0.008506153846153844,8000,25.0,True
Rural_County_Y,2026-05-03 15:20:00,66.0,0.0011893939393939413,8000,25.0,True
Rural_County_Y,2026-05-03 15:48:00,67.0,-0.012650746268656716,8000,25.0,True
Rural_County_Y,2026-05-03 17:13:00,68.0,-0.023016176470588234,8000,25.0,True
Rural_County_Y,2026-05-03 17:15:00,69.0,-0.017666666666666664,8000,25.0,True
Rural_County_Y,2026-05-03 19:02:00,70.0,-0.029967142857142852,8000,25.0,True
Rural_County_Y,2026-05-03 19:10:00,71.0,-0.0376056338028169,8000,25.0,True
Rural_County_Y,2026-05-03 19:40:00,72.0,-0.038356944444444444,8000,25.0,True
Rural_County_Y,2026-05-03 20:38:00,73.0,-0.04496986301369863,8000,25.0,True
Rural_County_Y,2026-05-03 21:20:00,74.0,-0.034990540540540536,8000,25.0,True
Rural_County_Y,2026-05-03 22:25:00,75.0,-0.03156666666666666,8000,25.0,True
Rural_County_Y,2026-05-03 23:22:00,76.0,-0.018573684210526315,8000,25.0,True
Rural_County_Y,2026-05-04 01:09:00,75.0,-0.030153333333333338,8000,25.0,True
Rural_County_Y,2026-05-04 01:49:00,76.0,-0.019892105263157895,8000,25.0,True
Rural_County_Y,2026-05-04 01:51:00,77.0,-0.018420779220779223,8000,25.0,True
Rural_County_Y,2026-05-04 02:36:00,76.0,-0.012780263157894736,8000,25.0,True
Rural_County_Y,2026-05-04 02:41:00,77.0,-0.007548051948051947,8000,25.0,True
Rural_County_Y,2026-05-04 02:45:00,78.0,0.0005948717948717963,8000,25.0,True
Rural_County_Y,2026-05-04 03:09:00,77.0,-0.002997402597402596,8000,25.0,True
Rural_County_Y,2026-05-04 03:29:00,76.0,-0.006409210526315789,8000,25.0,True
Rural_County_Y,2026-05-04 04:17:00,75.0,-0.004110666666666666,8000,25.0,True
Rural_County_Y,2026-05-04 05:49:00,73.0,-0.020786301369863015,8000,25.0,True
Rural_County_Y,2026-05-04 05:58:00,73.0,-0.02713150684931507,8000,25.0,True
Rural_County_Y,2026-05-04 06:49:00,74.0,-0.01865540540540541,8000,25.0,True
Rural_County_Y,2026-05-04 06:50:00,75.0,-0.029504000000000006,8000,25.0,True
Rural_County_Y,2026-05-04 07:38:00,76.0,-0.0183921052631579,8000,25.0,True
Rural_County_Y,2026-05-04 09:13:00,76.0,-0.005951315789473687,8000,25.0,True
Rural_County_Y,2026-05-04 09:43:00,77.0,-0.016901298701298702,8000,25.0,True
Rural_County_Y,2026-05-04 10:20:00,78.0,-0.018764102564102568,8000,25.0,True
Rural_County_Y,2026-05-04 10:44:00,79.0,-0.03044810126582279,8000,25.0,True
Rural_County_Y,2026-05-04 12:44:00,74.0,-0.03457297297297297,8000,25.0,True
Rural_County_Y,2026-05-04 15:18:00,74.0,-0.039871621621621625,8000,25.0,True
Rural_County_Y,2026-05-04 15:33:00,75.0,-0.04656533333333334,8000,25.0,True
Rural_County_Y,2026-05-04 15:38:00,76.0,-0.046401315789473686,8000,25.0,True
Rural_County_Y,2026-05-04 15:46:00,77.0,-0.03816363636363637,8000,25.0,True
Rural_County_Y,2026-05-04 16:12:00,78.0,-0.035953846153846156,8000,25.0,True
Rural_County_Y,2026-05-04 16:49:00,79.0,-0.03745063291139241,8000,25.0,True
Rural_County_Y,2026-05-04 17:10:00,80.0,-0.030618750000000007,8000,25.0,True
Rural_County_Y,2026-05-04 17:12:00,81.0,-0.031216049382716056,8000,25.0,True
Rural_County_Y,2026-05-04 17:38:00,80.0,-0.025327500000000003,8000,25.0,True
Rural_County_Y,2026-05-04 17:42:00,81.0,-0.03237160493827161,8000,25.0,True
Rural_County_Y,2026-05-04 17:58:00,82.0,-0.04056219512195122,8000,25.0,True
Rural_County_Y,2026-05-04 17:59:00,83.0,-0.04464337349397591,8000,25.0,True
Rural_County_Y,2026-05-04 20:16:00,80.0,-0.043571250000000006,8000,25.0,True
Rural_County_Y,2026-05-04 20:28:00,81.0,-0.048759259259259266,8000,25.0,True
Rural_County_Y,2026-05-04 22:42:00,78.0,-0.03816538461538462,8000,25.0,True
Rural_County_Y,2026-05-04 23:15:00,79.0,-0.028265822784810133,8000,25.0,True
Rural_County_Y,2026-05-04 23:31:00,80.0,-0.019675000000000005,8000,25.0,True
Rural_County_Y,2026-05-04 23:44:00,81.0,-0.016150617283950622,8000,25.0,True
Rural_County_Y,2026-05-05 00:52:00,79.0,-0.036987341772151905,8000,25.0,True
Rural_County_Y,2026-05-05 03:02:00,79.0,-0.050587341772151906,8000,25.0,True
Rural_County_Y,2026-05-05 03:42:00,79.0,-0.0478493670886076,8000,25.0,True
Rural_County_Y,2026-05-05 05:59:00,79.0,-0.05104050632911393,8000,25.0,True
Rural_County_Y,2026-05-05 06:22:00,80.0,-0.03929875000000001,8000,25.0,True
Rural_County_Y,2026-05-05 07:13:00,81.0,-0.028766666666666676,8000,25.0,True
Rural_County_Y,2026-05-05 08:24:00,81.0,-0.01679382716049383,8000,25.0,True
Rural_County_Y,2026-05-05 09:45:00,82.0,-0.009207317073170736,8000,25.0,True
Rural_County_Y,2026-05-05 10:23:00,82.0,-0.013930487804878055,8000,25.0,True
Rural_County_Y,2026-05-05 11:50:00,82.0,-0.02643170731707318,8000,25.0,True
Rural_County_Y,2026-05-05 12:39:00,83.0,-0.030940963855421694,8000,25.0,True
Rural_County_Y,2026-05-05 19:48:00,79.0,-0.05579493670886077,8000,25.0,True
Rural_County_Y,2026-05-05 21:30:00,80.0,-0.04418250000000001,8000,25.0,True
Rural_County_Y,2026-05-05 21:31:00,81.0,-0.04421851851851853,8000,25.0,True
Rural_County_Y,2026-05-05 22:32:00,82.0,-0.05374268292682928,8000,25.0,True
Rural_County_Y,2026-05-05 23:01:00,83.0,-0.05485421686746989,8000,25.0,True
Rural_County_Y,2026-05-06 00:08:00,80.0,-0.04568125000000001,8000,25.0,True
Rural_County_Y,2026-05-06 01:59:00,78.0,-0.028996153846153856,8000,25.0,True
Rural_County_Y,2026-05-06 05:06:00,76.0,-0.010503947368421062,8000,25.0,True
Rural_County_Y,2026-05-06 05:58:00,77.0,-0.004238961038961048,8000,25.0,True
Rural_County_Y,2026-05-06 08:38:00,77.0,-0.0181922077922078,8000,25.0,True
Rural_County_Y,2026-05-06 11:20:00,77.0,-0.008597402597402607,8000,25.0,True
Rural_County_Y,2026-05-06 11:22:00,77.0,0.002341558441558433,8000,25.0,True
Rural_County_Y,2026-05-06 11:30:00,78.0,0.00649871794871794,8000,25.0,True
Rural_County_Y,2026-05-06 16:08:00,71.0,0.0027661971830985847,8000,25.0,True
Rural_County_Y,2026-05-06 16:41:00,72.0,0.01202777777777777,8000,25.0,True
Rural_County_Y,2026-05-06 17:17:00,71.0,0.017797183098591542,8000,25.0,True
Rural_County_Y,2026-05-06 19:07:00,71.0,0.029114084507042247,8000,25.0,True
Rural_County_Y,2026-05-06 19:39:00,71.0,0.05042112676056337,8000,25.0,True
Rural_County_Y,2026-05-06 21:41:00,69.0,0.039463768115942016,8000,25.0,True
Rural_County_Y,2026-05-06 22:43:00,69.0,0.022571014492753613,8000,25.0,True
Rural_County_Y,2026-05-06 23:11:00,70.0,0.03359571428571428,8000,25.0,True
Rural_County_Y,2026-05-06 23:23:00,70.0,0.02405714285714285,8000,25.0,True
Rural_County_Y,2026-05-07 01:17:00,70.0,0.022601428571428567,8000,25.0,True
Rural_County_Y,2026-05-07 01:17:00,71.0,0.017008450704225346,8000,25.0,True
Rural_County_Y,2026-05-07 03:25:00,66.0,-0.03792575757575758,8000,25.0,True
Rural_County_Y,2026-05-07 03:56:00,66.0,-0.043471212121212126,8000,25.0,True
Rural_County_Y,2026-05-07 05:50:00,65.0,-0.02393538461538462,8000,25.0,True
Rural_County_Y,2026-05-07 06:05:00,65.0,-0.02970615384615385,8000,25.0,True
Rural_County_Y,2026-05-07 06:35:00,66.0,-0.015513636363636368,8000,25.0,True
Rural_County_Y,2026-05-07 09:39:00,63.0,-0.04465714285714287,8000,25.0,True
Rural_County_Y,2026-05-07 12:02:00,61.0,-0.0032360655737704957,8000,25.0,True
Rural_County_Y,2026-05-07 12:03:00,62.0,0.01039838709677419,8000,25.0,True
Rural_County_Y,2026-05-07 12:47:00,62.0,0.027191935483870965,8000,25.0,True
Rural_County_Y,2026-05-07 13:18:00,63.0,0.028407936507936504,8000,25.0,True
Rural_County_Y,2026-05-07 13:49:00,64.0,0.013359374999999995,8000,25.0,True
Rural_County_Y,2026-05-07 14:42:00,65.0,0.0280076923076923,8000,25.0,True
Rural_County_Y,2026-05-07 15:16:00,66.0,0.04248787878787878,8000,25.0,True
Rural_County_Y,2026-05-07 20:33:00,53.0,0.13419245283018869,8000,25.0,True
Rural_County_Y,2026-05-07 20:38:00,54.0,0.13506851851851853,8000,25.0,True
Rural_County_Y,2026-05-07 22:07:00,55.0,0.12014363636363636,8000,25.0,True
Rural_County_Y,2026-05-07 22:33:00,56.0,0.12104464285714286,8000,25.0,True
Rural_County_Y,2026-05-07 23:07:00,56.0,0.10993214285714284,8000,25.0,True
Urban_County_A,2026-05-02 03:59:00,100.0,0.033311,1000000,100.0,True
Urban_County_A,2026-05-02 05:20:00,101.0,0.031564356435643565,1000000,100.0,True
Urban_County_A,2026-05-02 05:23:00,102.0,0.034165686274509804,1000000,100.0,True
Urban_County_A,2026-05-02 05:47:00,103.0,0.035222330097087376,1000000,100.0,True
Urban_County_A,2026-05-02 06:03:00,104.0,0.033862500000000004,1000000,100.0,True
Urban_County_A,2026-05-02 06:08:00,105.0,0.04192380952380952,1000000,100.0,True
Urban_County_A,2026-05-02 06:10:00,106.0,0.034633018867924525,1000000,100.0,True
Urban_County_A,2026-05-02 06:37:00,107.0,0.03675700934579439,1000000,100.0,True
Urban_County_A,2026-05-02 06:39:00,108.0,0.0367,1000000,100.0,True
Urban_County_A,2026-05-02 06:39:00,109.0,0.03405504587155963,1000000,100.0,True
Urban_County_A,2026-05-02 07:06:00,110.0,0.03990727272727273,1000000,100.0,True
Urban_County_A,2026-05-02 07:14:00,111.0,0.036151351351351356,1000000,100.0,True
Urban_County_A,2026-05-02 07:19:00,112.0,0.04021785714285714,1000000,100.0,True
Urban_County_A,2026-05-02 07:46:00,113.0,0.039888495575221235,1000000,100.0,True
Urban_County_A,2026-05-02 08:28:00,114.0,0.03504561403508771,1000000,100.0,True
Urban_County_A,2026-05-02 08:49:00,115.0,0.03326,1000000,100.0,True
Urban_County_A,2026-05-02 08:50:00,116.0,0.03322155172413793,1000000,100.0,True
Urban_County_A,2026-05-02 08:56:00,117.0,0.03596923076923077,1000000,100.0,True
Urban_County_A,2026-05-02 08:58:00,118.0,0.043518644067796604,1000000,100.0,True
Urban_County_A,2026-05-02 09:11:00,119.0,0.046863865546218485,1000000,100.0,True
Urban_County_A,2026-05-02 09:37:00,120.0,0.05226666666666667,1000000,100.0,True
Urban_County_A,2026-05-02 09:49:00,121.0,0.05876446280991736,1000000,100.0,True
Urban_County_A,2026-05-02 09:54:00,122.0,0.05853852459016393,1000000,100.0,True
Urban_County_A,2026-05-02 10:02:00,123.0,0.0595520325203252,1000000,100.0,True
Urban_County_A,2026-05-02 10:09:00,124.0,0.05340483870967742,1000000,100.0,True
Urban_County_A,2026-05-02 10:21:00,125.0,0.0577592,1000000,100.0,True
Urban_County_A,2026-05-02 10:33:00,126.0,0.05033174603174603,1000000,100.0,True
Urban_County_A,2026-05-02 10:38:00,127.0,0.05133779527559055,1000000,100.0,True
Urban_County_A,2026-05-02 10:39:00,128.0,0.04383203125,1000000,100.0,True
Urban_County_A,2026-05-02 10:53:00,129.0,0.04161240310077519,1000000,100.0,True
Urban_County_A,2026-05-02 11:01:00,130.0,0.04467230769230769,1000000,100.0,True
Urban_County_A,2026-05-02 11:17:00,131.0,0.046822137404580154,1000000,100.0,True
Urban_County_A,2026-05-02 11:24:00,132.0,0.04333030303030303,1000000,100.0,True
Urban_County_A,2026-05-02 11:34:00,133.0,0.041637593984962404,1000000,100.0,True
Urban_County_A,2026-05-02 11:45:00,134.0,0.04647089552238806,1000000,100.0,True
Urban_County_A,2026-05-02 12:05:00,135.0,0.049845925925925925,1000000,100.0,True
Urban_County_A,2026-05-02 12:42:00,136.0,0.043275,1000000,100.0,True
Urban_County_A,2026-05-02 12:43:00,137.0,0.05023649635036496,1000000,100.0,True
Urban_County_A,2026-05-02 13:22:00,138.0,0.04563985507246377,1000000,100.0,True
Urban_County_A,2026-05-02 13:29:00,139.0,0.04595755395683453,1000000,100.0,True
Urban_County_A,2026-05-02 13:30:00,140.0,0.050377142857142856,1000000,100.0,True
Urban_County_A,2026-05-02 13:49:00,141.0,0.04571985815602837,1000000,100.0,True
